"name","count","topcode","tricky","url","notes"
"Bay Mills Indian Community",1,"Human Rights",,,
"Confederated Tribes of the Colville Reservation",1,"Human Rights",,,
"Coquille Indian Tribe",1,"Human Rights",,,
"Colorado River Indian Tribes",1,"Human Rights",,,
"Columbia River Inter-tribal Fish Commission",1,"Human Rights",,,
"Miccosukee Tribe Of Florida",1,"Human Rights",,,
"Chickahominy Indian Tribe",1,"Human Rights",,,
"Central Council of Tlingit & Haida Indian Tribes of Alaska",1,"Human Rights",,,
"First Nations",1,"Human Rights",,,
"Tribal Law and Policy Institute",1,"Human Rights",,,
"Southern Ute Indian Tribe",1,"Human Rights",,,
"Ute Indian Tribe",1,"Human Rights",,,
"Shinnecock Indian Nation",1,"Human Rights",,,
"Akiak Native Community",1,"Human Rights",,,
"Charging Buffalo Society",1,"Human Rights",,,
"Indian Law Resource Center",1,"Human Rights",,,
"Indigenous Women's Justice Institute",1,"Human Rights",,,
"Tiyospaye Winyan Maka",1,"Human Rights",,,
"Uniting Three Fires Against Violence",1,"Human Rights",,,
"Native American Financial Services Association",1,"Human Rights",,,
"National Native American Bar Association",1,"Human Rights",,,
"Hualapai Tribe",1,"Human Rights",,,
"Association on American Indian Affairs",1,"Human Rights",,,
"Winnemem Wintu Tribe",1,"Human Rights",,,
"Karuk Tribe",1,"Human Rights",,,
"Pueblo of Laguna",1,"Human Rights",,,
"Bristol Bay Native Corporation",1,"Human Rights",,,
"Equality For Adopted Children",1,"Human Rights",,,
"Uhlich Children's Advantage Network",1,"Human Rights",,,
"First Star",1,"Human Rights",,,
"American Society for Deaf Children",1,"Human Rights",,,
"Center For Urban Families",1,"Human Rights",,,
"New Mexico Voices For Children",1,"Human Rights",,,
"National Mentoring Partnership",1,"Human Rights",,,
"Teen Advocates Usa",1,"Human Rights",,,
"Alliance For The Safe, Therapeutic And Appropriate Use Of Residential Treatment",1,"Human Rights",,,
"Associated Early Care & Education",1,"Human Rights",,,
"Institute For Children & Poverty",1,"Human Rights",,,
"Alliance Of Concerned Men",1,"Human Rights",,,
"YOUTHanasia Foundation, Inc.",1,"Human Rights",,,
"Invisible Children",1,"Human Rights",,,
"Children's Campaign",1,"Human Rights",,,
"Children's Defense Fund-ny",1,"Human Rights",,,
"National Juvenile Detention Association",1,"Human Rights",,,
"National Partnership For Juvenile Services",1,"Human Rights",,,
"Youth Matter America",1,"Human Rights",,,
"Children First For Oregon",1,"Human Rights",,,
"Kentucky Youth Advocates",1,"Human Rights",,,
"Westchester Children's Association",1,"Human Rights",,,
"Wisconsin Council on Children & Families",1,"Human Rights",,,
"Children's Civil Rights Union",1,"Human Rights",,,
"Children's Defense Fund California",1,"Human Rights",,,
"Legal Services for Children",1,"Human Rights",,,
"National Youth Employment Coalition",1,"Human Rights",,,
"Moms Clean Air Force",1,"Human Rights",,,
"Children's Advocacy Institute",1,"Human Rights",,,
"Youth Activism Project",1,"Human Rights",,,
"American Professional Society on the Abuse of Children",1,"Human Rights",,,
"National Alliance of Children's Trust and Prevention Funds",1,"Human Rights",,,
"National Association for Family Child Care",1,"Human Rights",,,
"Campaign to End Child Homelessness",1,"Human Rights",,,
"Family Focus",1,"Human Rights",,,
"Foundations",1,"Human Rights",,,
"Share Our Strength",1,"Human Rights",,,
"Kids in Need of Defense",1,"Human Rights",,,
"Division for Early Childhood of the Council for Exceptional Children",1,"Human Rights",,,
"Docs for Tots",1,"Human Rights",,,
"IDEA Infant Toddler Coordinators Association",1,"Human Rights",,,
"Jack and Jill of America",1,"Human Rights",,,
"Mission: Readiness",1,"Human Rights",,,
"National Families in Action",1,"Human Rights",,,
"Kilah Davenport Foundation",1,"Human Rights",,,
"Family Voices",1,"Human Rights",,,
"Committee Of Ten Thousand",1,"Human Rights",,,
"National Legislative Association On Prescription Drug Prices",1,"Human Rights",,,
"Mededppd.org",1,"Human Rights",,,
"Mentalhelp.net",1,"Human Rights",,,
"Michael J. Fox Foundation",1,"Human Rights",,,
"Renal Support Network",1,"Human Rights",,,
"Nevada Cancer Institute",1,"Human Rights",,,
"Spastic Paraplegia Foundation",1,"Human Rights",,,
"Robert Wood Johnson Foundation",1,"Human Rights",,,
"American Cancer Center",1,"Human Rights",,,
"Alpha-1 Advocacy Alliance",1,"Human Rights",,,
"North American Brain Injury Society",1,"Human Rights",,,
"Men's Health Policy Center",1,"Human Rights",,,
"Brian Injury Association Of New Jersey",1,"Human Rights",,,
"National Coalition To Protect Family Leave",1,"Human Rights",,,
"Hope Street Kids",1,"Human Rights",,,
"Alliance For Childhood Cancer",1,"Human Rights",,,
"Doe Fund",1,"Human Rights",,,
"American College Health Association",1,"Human Rights",,,
"Northern Virginia Resource Center For Deaf And Hard Of Hearing Persons",1,"Human Rights",,,
"American Association Of The Deaf-blind",1,"Human Rights",,,
"Faces And Voices Of Recovery",1,"Human Rights",,,
"Cancer Research Prevention Foundation",1,"Human Rights",,,
"Genetics Policy Institute",1,"Human Rights",,,
"National Council On Child Abuse & Family Violence",1,"Human Rights",,,
"Alzheimer's Association - Great Plains Chapter",1,"Human Rights",,,
"Aids Treatment Action Coalition",1,"Human Rights",,,
"Center for Health Justice",1,"Human Rights",,,
"American Association For Health Freedom",1,"Human Rights",,,
"Extra Hands For Als",1,"Human Rights",,,
"California WIC Association",1,"Human Rights",,,
"U.s. Medicine Institute For Health Studies",1,"Human Rights",,,
"National Healthy Start Association",1,"Human Rights",,,
"Patient Safety Institue",1,"Human Rights",,,
"Liam Hammonds Memorial Foundation",1,"Human Rights",,,
"Massachusetts Down Syndrome Congress",1,"Human Rights",,,
"Friends of the Global Fight",1,"Human Rights",,,
"Hidradenitis Suppurativa Foundation",1,"Human Rights",,,
"Hs-usa",1,"Human Rights",,,
"Central Illinois Organizing Project",1,"Human Rights",,,
"Access Community Action Agency",1,"Human Rights",,,
"Alliance For Disabled In Action",1,"Human Rights",,,
"Beyond Housing",1,"Human Rights",,,
"American Association of Service Coordinators",1,"Human Rights",,,
"San Francisco AIDS Foundation",1,"Human Rights",,,
"Housing Works",1,"Human Rights",,,
"Center for HIV Law and Policy",1,"Human Rights",,,
"Pew Prescription Project",1,"Human Rights",,,
"Commonwealth Care Alliance",1,"Human Rights",,,
"Prescription Policy Choices",1,"Human Rights",,,
"Citizens Alliance for National Health Insurance",1,"Human Rights",,,
"Asian Pacific Islander Caucus for Public Health",1,"Human Rights",,,
"Institute Of Health Law Studies",1,"Human Rights",,,
"Investing In Tobacco-free Youth",1,"Human Rights",,,
"The Heart Failure Society of America",1,"Human Rights",,,
"Prostate Cancer Foundation",1,"Human Rights",,,
"Citizens for Reliable & Safe Highways",1,"Human Rights",,,
"Housing Preservation Project",1,"Human Rights",,,
"National Alcohol Beverage Control Association",1,"Human Rights",,,
"Ohio Domestic Violence Network",1,"Human Rights",,,
"Wisconsin Trust Account Foundation, Inc.",1,"Human Rights",,,
"Center for Disability Rights",1,"Human Rights",,,
"Engender Health",1,"Human Rights",,,
"Campaign for Better Health Care",1,"Human Rights",,,
"W.K. Kellogg Foundation",1,"Human Rights",,,
"Unemployed People United",1,"Human Rights",,,
"Mourning Parents Act",1,"Human Rights",,,
"Students Against Destructive Decisions",1,"Human Rights",,,
"Post-polio Health International",1,"Human Rights",,,
"Ucp / Class",1,"Human Rights",,,
"Advance CLASS",1,"Human Rights",,,
"Cape Organization For Rights Of The Disabled",1,"Human Rights",,,
"Center for Independence of Individuals with Disabilities",1,"Human Rights",,,
"Inter-national Association Of Business, Industry And Rehabilitation",1,"Human Rights",,,
"Labor Caucus for Single-Payer",1,"Human Rights",,,
"Curesearch for Children's Cancer",1,"Human Rights",,,
"AIDS Vaccine Advocacy Coalition",1,"Human Rights",,,
"Council on Health Research for Development",1,"Human Rights",,,
"Drugs for Neglected Diseases Initiative",1,"Human Rights",,,
"International Vaccine Access Center",1,"Human Rights",,,
"Citizens for a Safe and Secure Border",1,"Human Rights",,,
"District Alliance For Safe Housing",1,"Human Rights",,,
"Regional Center for Independent Living",1,"Human Rights",,,
"National Autism Association - New York Chapter",1,"Human Rights",,,
"Inclusive Fitness Coalition",1,"Human Rights",,,
"Radiation Therapy Alliance",1,"Human Rights",,,
"North Carolina Occupational Safety & Health Project",1,"Human Rights",,,
"ConnectiCOSH",1,"Human Rights",,,
"International Foundation for Functional Gastrointestinal Disorders",1,"Human Rights",,,
"Jed Foundation",1,"Human Rights",,,
"National Council for Urban (Gang) Peace, Justice and Empowerment",1,"Human Rights",,,
"APICHA",1,"Human Rights",,,
"Healthy Kinder, Inc",1,"Human Rights",,,
"Hep C Connection",1,"Human Rights",,,
"Hepatitis B Foundation",1,"Human Rights",,,
"Hepatitis C Association",1,"Human Rights",,,
"Hepatitis Outreach Network",1,"Human Rights",,,
"Laotian American National Alliance, Inc.",1,"Human Rights",,,
"Madera Coalition for Community Justice",1,"Human Rights",,,
"Mexican American Unity Council, Inc.",1,"Human Rights",,,
"Street Level Health Project",1,"Human Rights",,,
"Sustainable Food Center",1,"Human Rights",,,
"Eating Disorders Coalition",1,"Human Rights",,,
"A New Way Forward",1,"Human Rights",,,
"Justhealth",1,"Human Rights",,,
"Power Over Poverty Under Laws of America Restored",1,"Human Rights",,,
"Families Like Ours",1,"Human Rights",,,
"California Center for Rural Policy",1,"Human Rights",,,
"Main Street Project",1,"Human Rights",,,
"Attic, Inc.",1,"Human Rights",,,
"Black Women’s Health Imperative",1,"Human Rights",,,
"Deaf Abused Women’s Network",1,"Human Rights",,,
"National Organizations for Youth Safety",1,"Human Rights",,,
"Community-wealth",1,"Human Rights",,,
"Abigail Alliance for Better Access to Investigation Drugs",1,"Human Rights",,,
"Addi and Cassi Fund",1,"Human Rights",,,
"Advocacy for Patients with Chronic Illness, Inc.",1,"Human Rights",,,
"Alliance Against Alveolar Soft Part Sarcoma",1,"Human Rights",,,
"Campaign Urging Research for Eosinophilia Disease",1,"Human Rights",,,
"Histiocytosis Association of America",1,"Human Rights",,,
"I Have Iih",1,"Human Rights",,,
"In Need Of Diagnosis",1,"Human Rights",,,
"International Dravet Syndrome Epilepsy Action League",1,"Human Rights",,,
"International Society for Mannosidosis and Related Diseases",1,"Human Rights",,,
"Kids V Cancer",1,"Human Rights",,,
"Life Raft Group",1,"Human Rights",,,
"Nextgen Policy",1,"Human Rights",,,
"Nomid Alliance",1,"Human Rights",,,
"Russell-Silver Syndrome Advocacy and Support",1,"Human Rights",,,
"Sarcoma Alliance",1,"Human Rights",,,
"Save Babies Through Screening Foundation",1,"Human Rights",,,
"Solving Kids Cancer",1,"Human Rights",,,
"Transverse Myelitis Association",1,"Human Rights",,,
"Community Transportation Association of America",1,"Human Rights",,,
"Housing Partnership Network",1,"Human Rights",,,
"Partners for Livable Communities",1,"Human Rights",,,
"Positive Alternative Choices Today",1,"Human Rights",,,
"American Society of Clinical Psychopharmacology",1,"Human Rights",,,
"Californians For Cures",1,"Human Rights",,,
"International Cancer Advocacy Network",1,"Human Rights",,,
"Sickle Cell Disease Association of America",1,"Human Rights",,,
"Student Society For Stem Cell Research",1,"Human Rights",,,
"Tuberous Sclerosis Alliance",1,"Human Rights",,,
"Physicians for Social Responsibility of Greater Kansas City",1,"Human Rights",,,
"Physicians for Social Responsibility, Arizona",1,"Human Rights",,,
"Physicians for Social Responsibility / Florida",1,"Human Rights",,,
"National Center for Housing and Child Welfare",1,"Human Rights",,,
"Accelerate Brain Cancer Cure",1,"Human Rights",,,
"Accelerate Cure / Treatments For Alzheimers Disease",1,"Human Rights",,,
"Adenoid Cystic Carcinoma Research Foundation",1,"Human Rights",,,
"Ahaf Alzheimer's Disease Research",1,"Human Rights",,,
"Association of American Cancer Institutes",1,"Human Rights",,,
"LUNGevity Foundation",1,"Human Rights",,,
"Lupus Research Institute National Coalition",1,"Human Rights",,,
"National Coalition for Cancer Research",1,"Human Rights",,,
"National Comprehensive Cancer Network",1,"Human Rights",,,
"Vital Options International",1,"Human Rights",,,
"WhyHunger",1,"Human Rights",,,
"Workforce Results",1,"Human Rights",,,
"Coalition for a Livable Future",1,"Human Rights",,,
"Sacramento Housing Alliance",1,"Human Rights",,,
"The City Project",1,"Human Rights",,,
"Urban Habitat",1,"Human Rights",,,
"AIDS Action Committee of Massachusetts",1,"Human Rights",,,
"Connecticut Multicultural Health Partnership",1,"Human Rights",,,
"Health Law Advocates Of Louisiana",1,"Human Rights",,,
"Healthy Pacific",1,"Human Rights",,,
"Illinois Maternal And Child Health Coalition",1,"Human Rights",,,
"Lifelong AIDS Alliance",1,"Human Rights",,,
"Mi Lola",1,"Human Rights",,,
"Michuhcan",1,"Human Rights",,,
"Mo Hepatitis C Alliance",1,"Human Rights",,,
"New Yorkers for Accessible Health Coverage",1,"Human Rights",,,
"Ohio Aids Coalition",1,"Human Rights",,,
"Utah Health Policy Project",1,"Human Rights",,,
"Unidosnow",1,"Human Rights",,,
"Urban Justice Center",1,"Human Rights",,,
"Roots of Change",1,"Human Rights",,,
"Live Real",1,"Human Rights",,,
"Real Food Challenge",1,"Human Rights",,,
"Let Justice Roll",1,"Human Rights",,,
"420pac.org",1,"Human Rights",,,
"Ohio Partners for Affordable Energy",1,"Human Rights",,,
"Washington State Drug Endangered Children Alliance",1,"Human Rights",,,
"WNC Health Advocates",1,"Human Rights",,,
"Hope Street Group",1,"Human Rights",,,
"Global Alliance to Prevent Prematurity and Stillbirth",1,"Human Rights",,,
"Sudden Unexplained Death in Childhood Program",1,"Human Rights",,,
"Cribs for Kids",1,"Human Rights",,,
"Star Legacy Foundation",1,"Human Rights",,,
"League of Women Voters Minnesota",1,"Human Rights",,,
"Council of State Administrators of Vocational Rehabilitation",1,"Human Rights",,,
"Yoga Across America",1,"Human Rights",,,
"National Association on Alcohol, Drugs and Disability",1,"Human Rights",,,
"Working Families Success Network",1,"Human Rights",,,
"The Human Solution",1,"Human Rights",,,
"Safer Texas Campaign",1,"Human Rights",,,
"Health Literacy Maryland",1,"Human Rights",,,
"National Campaign to Prevent Teen and Unplanned Pregnancy",1,"Human Rights",,,
"Partnership for Safe Medicines",1,"Human Rights",,,
"Family Forward Oregon",1,"Human Rights",,,
"Rare Disease Legislative Advocates",1,"Human Rights",,,
"Food Allergy Research & Education",1,"Human Rights",,,
"Capital Region Action Against Breast Cancer",1,"Human Rights",,,
"Learning Disabilities Association of New York State",1,"Human Rights",,,
"National Association for Public Health Policy",1,"Human Rights",,,
"Real Cost of Prisons Project",1,"Human Rights",,,
"Michigan Antibiotic Resistance Reduction Coalition",1,"Human Rights",,,
"Empowering and Strengthening Ohio’s People",1,"Human Rights",,,
"Alliance of Californians for Community Empowerment",1,"Human Rights",,,
"Affordable Housing Alliance",1,"Human Rights",,,
"Coalition on Homelessness and Housing in Ohio",1,"Human Rights",,,
"Community Housing Development Corporation",1,"Human Rights",,,
